event_id,name,type,date,time,location,city,desc,image,created_at
1160,Hanuman Jayanti,Satsang,2025-08-18,13:00,"Durga Mandir, Sector 4",Mumbai,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
1161,Ganesh Chaturthi,Pooja,2025-08-11,21:15,"Vaishno Devi Mandir, Sector 44",Hyderabad,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
1162,Radha Ashtami,Bhajan,2025-09-02,08:00,"Shiv Mandir, Sector 8",Pune,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
1163,Mata Ki Chowki,Bhajan,2025-10-05,11:45,"Durga Mandir, Sector 42",Ahmedabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
1164,Sunderkand Path,Pooja,2025-08-08,15:00,"Hanuman Mandir, Sector 44",Ahmedabad,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1165,Lakshmi Poojan,Pooja,2025-09-16,07:45,"Hanuman Mandir, Sector 20",Bangalore,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
1166,Ramayan Paath,Bhajan,2025-08-27,15:00,"Hanuman Mandir, Sector 41",Hyderabad,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
1167,Krishna Janmashtami,Jagran,2025-09-15,21:15,"Shiv Mandir, Sector 14",Delhi,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
1168,Navratri Bhajan,Jagran,2025-10-11,13:30,"Radha Krishna Mandir, Sector 48",Jaipur,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
1169,Navratri Bhajan,Bhajan,2025-08-20,16:45,"Shiv Mandir, Sector 11",Mumbai,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
1170,Krishna Janmashtami,Bhajan,2025-08-06,09:30,"Radha Krishna Mandir, Sector 45",Ahmedabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
1171,Shivratri Pooja,Pooja,2025-09-22,10:00,"ISKCON Temple, Sector 12",Bangalore,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
1172,Jagran Mahotsav,Jagran,2025-09-10,09:30,"Radha Krishna Mandir, Sector 29",Ahmedabad,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
1173,Jagran Mahotsav,Jagran,2025-08-05,07:00,"Hanuman Mandir, Sector 19",Bangalore,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
1174,Mata Ki Chowki,Pooja,2025-10-12,12:00,"ISKCON Temple, Sector 30",Delhi,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1175,Kirtan Mela,Pooja,2025-10-08,09:15,"Hanuman Mandir, Sector 47",Ahmedabad,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
1176,Kirtan Mela,Bhajan,2025-08-30,10:15,"Vaishno Devi Mandir, Sector 29",Mumbai,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
1177,Shivratri Pooja,Jagran,2025-08-27,09:45,"Vaishno Devi Mandir, Sector 45",Chennai,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1178,Radha Ashtami,Jagran,2025-08-29,11:15,"Kalka Mandir, Sector 50",Pune,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
1179,Mata Ki Chowki,Bhajan,2025-10-08,17:15,"Vaishno Devi Mandir, Sector 19",Hyderabad,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1180,Lakshmi Poojan,Satsang,2025-10-05,13:00,"Hanuman Mandir, Sector 42",Jaipur,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
1181,Navratri Bhajan,Jagran,2025-09-08,13:45,"Hanuman Mandir, Sector 36",Chennai,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
1182,Mata Ki Chowki,Pooja,2025-08-14,21:00,"ISKCON Temple, Sector 14",Delhi,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
1183,Ramayan Paath,Pooja,2025-08-05,18:00,"Vaishno Devi Mandir, Sector 31",Lucknow,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1184,Kirtan Mela,Bhajan,2025-08-14,06:45,"Hanuman Mandir, Sector 48",Pune,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
1185,Radha Ashtami,Pooja,2025-10-16,21:30,"Hanuman Mandir, Sector 27",Delhi,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
1186,Radha Ashtami,Jagran,2025-09-20,13:00,"Kalka Mandir, Sector 31",Bangalore,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
1187,Ganesh Chaturthi,Satsang,2025-08-11,07:15,"Hanuman Mandir, Sector 38",Chennai,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
1188,Ramayan Paath,Bhajan,2025-08-04,12:45,"Durga Mandir, Sector 21",Mumbai,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
1189,Sunderkand Path,Satsang,2025-10-18,17:30,"Hanuman Mandir, Sector 46",Pune,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
1190,Krishna Janmashtami,Bhajan,2025-08-25,05:00,"Durga Mandir, Sector 48",Lucknow,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
1191,Mata Ki Chowki,Satsang,2025-10-07,09:00,"Radha Krishna Mandir, Sector 23",Chennai,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1192,Durga Saptashati,Jagran,2025-10-25,16:30,"Durga Mandir, Sector 40",Pune,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
1193,Navratri Bhajan,Jagran,2025-08-14,15:15,"Durga Mandir, Sector 4",Bangalore,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
1194,Durga Saptashati,Pooja,2025-08-09,13:15,"Hanuman Mandir, Sector 7",Chennai,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
1195,Ramayan Paath,Jagran,2025-10-27,05:30,"Kalka Mandir, Sector 16",Chennai,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
1196,Mata Ki Chowki,Jagran,2025-09-01,20:15,"Durga Mandir, Sector 32",Lucknow,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1197,Jagran Mahotsav,Satsang,2025-09-15,17:15,"ISKCON Temple, Sector 12",Delhi,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
1198,Kirtan Mela,Jagran,2025-09-09,15:30,"Shiv Mandir, Sector 49",Mumbai,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
1199,Ganesh Chaturthi,Bhajan,2025-08-28,13:45,"Radha Krishna Mandir, Sector 1",Varanasi,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
1200,Jagran Mahotsav,Pooja,2025-10-02,15:15,"Shiv Mandir, Sector 46",Mumbai,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
1201,Shivratri Pooja,Bhajan,2025-08-29,18:15,"Vaishno Devi Mandir, Sector 25",Jaipur,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
1202,Jagran Mahotsav,Bhajan,2025-09-17,10:45,"Vaishno Devi Mandir, Sector 28",Hyderabad,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
1203,Jagran Mahotsav,Satsang,2025-09-24,08:00,"Vaishno Devi Mandir, Sector 13",Varanasi,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
1204,Ganesh Chaturthi,Satsang,2025-08-17,07:45,"Durga Mandir, Sector 21",Delhi,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
1205,Satsang Sabha,Satsang,2025-10-06,09:00,"Shiv Mandir, Sector 3",Jaipur,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
1206,Lakshmi Poojan,Jagran,2025-10-28,08:45,"Radha Krishna Mandir, Sector 41",Hyderabad,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
1207,Lakshmi Poojan,Jagran,2025-08-14,12:45,"Hanuman Mandir, Sector 18",Chennai,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
1208,Sunderkand Path,Bhajan,2025-09-08,17:45,"Hanuman Mandir, Sector 41",Mumbai,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
1209,Mata Ki Chowki,Pooja,2025-10-03,12:45,"Shiv Mandir, Sector 38",Mumbai,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
1210,Kirtan Mela,Pooja,2025-08-09,05:00,"Shiv Mandir, Sector 8",Chennai,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1211,Lakshmi Poojan,Jagran,2025-09-30,06:00,"ISKCON Temple, Sector 7",Jaipur,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
1212,Satsang Sabha,Jagran,2025-08-02,13:45,"Durga Mandir, Sector 21",Bangalore,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1213,Ramayan Paath,Jagran,2025-09-30,16:00,"Durga Mandir, Sector 47",Hyderabad,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
1214,Shivratri Pooja,Jagran,2025-09-24,19:30,"Radha Krishna Mandir, Sector 35",Mumbai,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
1215,Sunderkand Path,Pooja,2025-08-28,08:15,"Shiv Mandir, Sector 42",Chennai,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
1216,Ganesh Chaturthi,Pooja,2025-08-19,20:00,"Durga Mandir, Sector 45",Delhi,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1217,Lakshmi Poojan,Satsang,2025-10-18,12:30,"Shiv Mandir, Sector 16",Ahmedabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
1218,Krishna Janmashtami,Jagran,2025-10-06,16:30,"Radha Krishna Mandir, Sector 5",Varanasi,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
1219,Lakshmi Poojan,Satsang,2025-08-11,05:30,"Hanuman Mandir, Sector 4",Jaipur,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
1220,Hanuman Jayanti,Pooja,2025-09-22,05:00,"Hanuman Mandir, Sector 25",Bangalore,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
1221,Navratri Bhajan,Pooja,2025-09-09,09:30,"Kalka Mandir, Sector 46",Bangalore,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
1222,Hanuman Jayanti,Jagran,2025-08-31,15:15,"Radha Krishna Mandir, Sector 35",Lucknow,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1223,Durga Saptashati,Bhajan,2025-09-01,08:15,"Vaishno Devi Mandir, Sector 16",Mumbai,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
1224,Kirtan Mela,Satsang,2025-10-17,18:00,"Durga Mandir, Sector 39",Varanasi,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
1225,Hanuman Jayanti,Bhajan,2025-09-10,12:45,"Hanuman Mandir, Sector 11",Delhi,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
1226,Sunderkand Path,Satsang,2025-10-11,06:15,"Shiv Mandir, Sector 1",Bangalore,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
1227,Jagran Mahotsav,Satsang,2025-08-07,19:00,"Kalka Mandir, Sector 47",Jaipur,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
1228,Sunderkand Path,Satsang,2025-09-13,12:15,"Hanuman Mandir, Sector 5",Jaipur,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1229,Navratri Bhajan,Jagran,2025-08-09,06:15,"Radha Krishna Mandir, Sector 45",Jaipur,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
1230,Satsang Sabha,Satsang,2025-08-13,12:00,"Kalka Mandir, Sector 1",Lucknow,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1231,Navratri Bhajan,Pooja,2025-09-02,08:00,"Radha Krishna Mandir, Sector 2",Chennai,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
1232,Shivratri Pooja,Jagran,2025-09-14,18:45,"Kalka Mandir, Sector 32",Pune,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
1233,Jagran Mahotsav,Pooja,2025-08-18,15:30,"Vaishno Devi Mandir, Sector 2",Jaipur,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
1234,Mata Ki Chowki,Satsang,2025-10-12,10:15,"Radha Krishna Mandir, Sector 47",Bangalore,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
1235,Durga Saptashati,Bhajan,2025-10-11,09:30,"Kalka Mandir, Sector 23",Hyderabad,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
1236,Shivratri Pooja,Satsang,2025-10-14,11:45,"Radha Krishna Mandir, Sector 9",Delhi,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
1237,Ganesh Chaturthi,Pooja,2025-09-03,20:15,"Radha Krishna Mandir, Sector 16",Lucknow,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
1238,Hanuman Jayanti,Satsang,2025-09-03,16:00,"Hanuman Mandir, Sector 30",Delhi,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
1239,Bhajan Sandhya,Jagran,2025-09-28,20:30,"ISKCON Temple, Sector 29",Chennai,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
1240,Ramayan Paath,Pooja,2025-09-15,05:30,"Kalka Mandir, Sector 46",Chennai,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
1241,Ramayan Paath,Satsang,2025-09-16,16:00,"ISKCON Temple, Sector 27",Chennai,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
1242,Shivratri Pooja,Satsang,2025-08-18,11:00,"Vaishno Devi Mandir, Sector 4",Mumbai,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
1243,Ganesh Chaturthi,Bhajan,2025-10-29,20:00,"Hanuman Mandir, Sector 12",Hyderabad,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
1244,Ramayan Paath,Jagran,2025-09-20,13:15,"Shiv Mandir, Sector 42",Pune,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
1245,Ramayan Paath,Jagran,2025-10-21,11:45,"Vaishno Devi Mandir, Sector 37",Lucknow,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
1246,Krishna Janmashtami,Satsang,2025-09-09,15:00,"Shiv Mandir, Sector 6",Ahmedabad,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
1247,Mata Ki Chowki,Bhajan,2025-10-25,17:30,"Kalka Mandir, Sector 43",Lucknow,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
1248,Mata Ki Chowki,Satsang,2025-08-22,12:45,"Shiv Mandir, Sector 4",Mumbai,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
1249,Kirtan Mela,Pooja,2025-08-29,09:00,"Shiv Mandir, Sector 34",Varanasi,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
1250,Shivratri Pooja,Pooja,2025-09-14,20:30,"Radha Krishna Mandir, Sector 2",Pune,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
1251,Sunderkand Path,Jagran,2025-10-07,14:30,"Hanuman Mandir, Sector 47",Bangalore,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
1252,Mata Ki Chowki,Bhajan,2025-09-26,19:30,"Durga Mandir, Sector 46",Pune,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
1253,Krishna Janmashtami,Bhajan,2025-08-04,05:00,"Shiv Mandir, Sector 20",Ahmedabad,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
1254,Shivratri Pooja,Satsang,2025-09-28,18:30,"ISKCON Temple, Sector 34",Pune,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
1255,Kirtan Mela,Bhajan,2025-10-18,05:30,"Vaishno Devi Mandir, Sector 22",Jaipur,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
1256,Hanuman Jayanti,Satsang,2025-10-12,12:30,"Radha Krishna Mandir, Sector 43",Chennai,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
1257,Jagran Mahotsav,Bhajan,2025-08-06,18:15,"Shiv Mandir, Sector 29",Jaipur,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
1258,Hanuman Jayanti,Jagran,2025-10-09,14:30,"Durga Mandir, Sector 5",Chennai,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
1259,Sunderkand Path,Satsang,2025-08-15,21:00,"Shiv Mandir, Sector 38",Hyderabad,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
1260,Ganesh Chaturthi,Jagran,2025-09-08,21:15,"Radha Krishna Mandir, Sector 4",Hyderabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
1261,Hanuman Jayanti,Bhajan,2025-09-19,17:30,"Kalka Mandir, Sector 29",Hyderabad,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
1262,Bhajan Sandhya,Jagran,2025-09-02,10:15,"Durga Mandir, Sector 20",Delhi,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
1263,Mata Ki Chowki,Pooja,2025-08-10,19:45,"Shiv Mandir, Sector 28",Lucknow,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
1264,Krishna Janmashtami,Pooja,2025-08-08,21:00,"Shiv Mandir, Sector 44",Mumbai,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
1265,Mata Ki Chowki,Bhajan,2025-09-20,18:00,"Vaishno Devi Mandir, Sector 48",Jaipur,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
1266,Kirtan Mela,Jagran,2025-08-20,10:30,"Durga Mandir, Sector 33",Lucknow,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
1267,Sunderkand Path,Jagran,2025-08-25,07:30,"Hanuman Mandir, Sector 44",Mumbai,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
1268,Shivratri Pooja,Pooja,2025-09-27,13:00,"Vaishno Devi Mandir, Sector 49",Lucknow,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
1269,Sunderkand Path,Jagran,2025-10-08,15:00,"Shiv Mandir, Sector 26",Mumbai,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
1270,Mata Ki Chowki,Bhajan,2025-09-16,20:00,"Hanuman Mandir, Sector 50",Pune,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
1271,Radha Ashtami,Jagran,2025-09-03,08:30,"Shiv Mandir, Sector 13",Varanasi,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
1272,Mata Ki Chowki,Jagran,2025-09-27,18:30,"Durga Mandir, Sector 42",Pune,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
1273,Radha Ashtami,Jagran,2025-08-25,15:15,"Hanuman Mandir, Sector 30",Pune,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
1274,Durga Saptashati,Satsang,2025-08-23,09:30,"Durga Mandir, Sector 39",Pune,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
1275,Shivratri Pooja,Bhajan,2025-08-19,10:30,"Hanuman Mandir, Sector 39",Ahmedabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
1276,Ganesh Chaturthi,Pooja,2025-10-26,12:15,"Radha Krishna Mandir, Sector 49",Hyderabad,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
1277,Radha Ashtami,Satsang,2025-09-08,16:15,"Vaishno Devi Mandir, Sector 49",Bangalore,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
1278,Satsang Sabha,Bhajan,2025-08-17,19:00,"Hanuman Mandir, Sector 1",Jaipur,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
1279,Ganesh Chaturthi,Jagran,2025-08-11,07:30,"Radha Krishna Mandir, Sector 21",Jaipur,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
1280,Krishna Janmashtami,Bhajan,2025-09-03,09:15,"ISKCON Temple, Sector 16",Hyderabad,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
1281,Ganesh Chaturthi,Jagran,2025-08-13,13:30,"ISKCON Temple, Sector 9",Varanasi,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
1282,Ramayan Paath,Satsang,2025-08-20,19:45,"Vaishno Devi Mandir, Sector 8",Delhi,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
1283,Ganesh Chaturthi,Jagran,2025-10-10,09:00,"Durga Mandir, Sector 41",Ahmedabad,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1284,Durga Saptashati,Jagran,2025-08-22,16:15,"Kalka Mandir, Sector 11",Ahmedabad,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
1285,Durga Saptashati,Pooja,2025-10-28,18:45,"Shiv Mandir, Sector 42",Pune,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
1286,Satsang Sabha,Satsang,2025-08-15,16:30,"Kalka Mandir, Sector 20",Chennai,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
1287,Navratri Bhajan,Pooja,2025-08-02,06:15,"Shiv Mandir, Sector 17",Delhi,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
1288,Satsang Sabha,Satsang,2025-10-01,14:00,"Radha Krishna Mandir, Sector 12",Varanasi,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
1289,Durga Saptashati,Pooja,2025-09-24,21:15,"Radha Krishna Mandir, Sector 28",Chennai,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
1290,Krishna Janmashtami,Pooja,2025-08-20,10:00,"Radha Krishna Mandir, Sector 15",Hyderabad,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
1291,Navratri Bhajan,Bhajan,2025-09-08,13:15,"Vaishno Devi Mandir, Sector 37",Lucknow,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
1292,Kirtan Mela,Satsang,2025-09-20,15:00,"Shiv Mandir, Sector 28",Lucknow,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
1293,Krishna Janmashtami,Satsang,2025-10-14,17:45,"Vaishno Devi Mandir, Sector 30",Chennai,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
1294,Satsang Sabha,Pooja,2025-08-07,07:15,"Vaishno Devi Mandir, Sector 13",Lucknow,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
1295,Ramayan Paath,Satsang,2025-09-29,06:45,"ISKCON Temple, Sector 19",Bangalore,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
1296,Kirtan Mela,Jagran,2025-10-25,07:45,"Shiv Mandir, Sector 38",Pune,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
1297,Shivratri Pooja,Bhajan,2025-10-07,05:45,"Hanuman Mandir, Sector 8",Jaipur,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
1298,Lakshmi Poojan,Pooja,2025-10-30,10:00,"Shiv Mandir, Sector 37",Varanasi,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
1299,Shivratri Pooja,Satsang,2025-09-10,10:45,"Vaishno Devi Mandir, Sector 14",Chennai,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
